"assignment","code","state","description","observations","unit","equipmentType","equipmentBrand"
"46798","U141913440339","BUENO","MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.","","UND","MESA",
"46798","U141913440340","BUENO","MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.","","UND","MESA",
"46798","U141913440342","BUENO","MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.","","UND","MESA",
"46798","U141913440343","BUENO","MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.","","UND","MESA",
"46798","U141913440344","BUENO","MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.","","UND","MESA",
"46798","U141915340079","BUENO","RACK MURAL DOBLE CUERPO (RACK) 12U NEGRO NINGBO 525*500*592.","","UND","RACK",
"46798","U141920111945","BUENO","ACONDICIONADOR DE AIRE AIRE ACONDICIONADO TIPO SPLIT W. WESTINGHOUSE DE 36000BTU","","UND","AIRE ACONDICIONADO","WESTINGHOUSE"
"46798","U141920111946","BUENO","ACONDICIONADOR DE AIRE AIRE ACONDICIONADO TIPO SPLIT W. WESTINGHOUSE DE 36000BTU","Gotea en modo cool","UND","AIRE ACONDICIONADO","WESTINGHOUSE"
"46798","U141921712777","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","Movido al 236-47
Para Baja","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712792","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712793","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712804","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712807","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712823","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712829","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712832","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712861","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712869","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712873","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921712882","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921713364","BUENO","ESTABILIZADOR ESTABILIZADOR/REGULADOR DE VOLTAJE MARCA: ATOMLUX DE 1000 VA DE CAPACIDAD.","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921713365","BUENO","ESTABILIZADOR ESTABILIZADOR/REGULADOR DE VOLTAJE MARCA: ATOMLUX DE 1000 VA DE CAPACIDAD.","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921713382","BUENO","ESTABILIZADOR ESTABILIZADOR/REGULADOR DE VOLTAJE MARCA: ATOMLUX DE 1000 VA DE CAPACIDAD.","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921713395","BUENO","ESTABILIZADOR ESTABILIZADOR/REGULADOR DE VOLTAJE MARCA: ATOMLUX DE 1000 VA DE CAPACIDAD.","","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921714327","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX DE 1000VA","Es marca CDP negro (no atomlux)","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141921714332","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX DE 1000VA","Es marca CDP negro (no atomlux)","UND","ESTABILIZADOR","ATOMLUX"
"46798","U141924112022","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112023","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112024","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112025","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112027","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112029","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112030","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112031","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112032","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112033","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112034","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112035","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112037","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112039","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112040","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112042","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112043","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112044","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112046","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112047","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112048","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112049","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112051","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112054","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112055","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112056","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112057","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112059","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112060","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112061","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112072","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112073","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112075","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112079","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112080","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112085","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112087","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112096","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924112132","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46798","U141924113374","BUENO","CPU (EQPO. COMPUTACION) CPU-LENOVO PROCESADOR INTEL CORE I3 3.1GHZ, TARJETA MADRE CHIPSET INTEL Q67 IGMA HD, RAM 4GB DDR3, DISCO DURO 320GB SATA II, DISCO OPTICO MULTIBURNER","","UND","CPU","LENOVO"
"46798","U141924211990","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924211991","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924211993","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924211994","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924211997","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924211998","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924211999","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212000","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212001","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212002","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212003","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212004","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212005","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212006","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212007","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212008","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212009","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212010","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","Movido al Lab123-03. Para reemplazar otro.","UND","MONITOR","DELL"
"46798","U141924212011","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212012","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212013","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212014","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212015","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212016","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212017","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212018","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212019","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212020","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212021","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212022","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212023","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212024","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212025","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212026","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212027","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212046","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212047","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212049","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212053","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46798","U141924212059","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
