"assignment","code","state","description","observations","unit","equipmentType","equipmentBrand"
"46411","U141924112752","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112754","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112756","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112757","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112758","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112759","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112760","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112761","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112762","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112764","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112765","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112766","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112767","REGULAR","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112768","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112769","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112770","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112772","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112774","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112775","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112776","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112777","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112778","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112780","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112781","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112783","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112784","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112785","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112786","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112787","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","Movido 236-47. Para baja","UND","CPU","HP"
"46411","U141924112789","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112790","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112792","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112793","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112794","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112795","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112796","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112798","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924112799","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","","UND","CPU","HP"
"46411","U141924212699","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212700","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212701","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212702","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212704","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212705","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212706","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212707","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212708","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212709","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212710","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","FALLA","UND","MONITOR",
"46411","U141924212711","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212712","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212713","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212714","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212716","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212717","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212719","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212720","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212721","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212722","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212723","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212725","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212726","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212727","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212729","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212730","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212733","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212734","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212735","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212736","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212738","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212739","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212741","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212742","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212743","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212744","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212745","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212746","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U141924212747","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","","UND","MONITOR",
"46411","U142412470152","BUENO","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46411","U143612441949","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612441953","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612441962","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612441974","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612441994","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","Código poco legible","PZA","SILLA",
"46411","U143612442012","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442014","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","Código poco legible","PZA","SILLA",
"46411","U143612442026","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442036","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442044","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442048","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442051","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442054","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442055","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442057","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442060","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442063","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46411","U143612442064","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","Código poco legible","PZA","SILLA",
