"assignment","code","state","description","observations","unit","equipmentType","equipmentBrand"
"46797","U141924112026","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112028","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112036","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112038","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112045","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112050","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112052","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112053","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112058","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112062","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112063","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","DISCO DURO DE 500GB. CPU PARA BAJA. ENCIENDE LUZ AZUL NO DA IMAGEN","EQPO","CPU","DELL"
"46797","U141924112064","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","3GB DE RAM","EQPO","CPU","DELL"
"46797","U141924112065","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112067","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112071","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112074","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","EN RESERVA (Buen Estado)","EQPO","CPU","DELL"
"46797","U141924112086","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","DISCO DURO WESTERN DIGITAL DE 500GB","EQPO","CPU","DELL"
"46797","U141924112088","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","Falla el Boot, ya que tarda en subir. Pero funciona","EQPO","CPU","DELL"
"46797","U141924112091","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112098","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112109","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112111","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112114","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112116","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112119","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112125","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","2GB DE RAM, NO LECTOR","EQPO","CPU","DELL"
"46797","U141924112133","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","","EQPO","CPU","DELL"
"46797","U141924112139","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","DISCO DURO PRESENTA FALLAS","EQPO","CPU","DELL"
"46797","U141924112140","BUENO","CPU (EQPO. COMPUTACION) CPU-DELL VOSTRO PROCESADOR INTEL CORE2 DUO 2.8GHZ, TARJETA MADRE CHIPSET G45, RAM 2GB DDR2, DISCO DURO 320GB SATA, LECTOR DVD MULTIBURNER, RED WIRELESS PCI, MOUSE OPTICO","En reserva atrás (Buen estado)","EQPO","CPU","DELL"
"46797","U141924113392","BUENO","CPU (EQPO. COMPUTACION) CPU-LENOVO PROCESADOR INTEL CORE I3 3.1GHZ, TARJETA MADRE CHIPSET INTEL Q67 IGMA HD, RAM 4GB DDR3, DISCO DURO 320GB SATA II, DISCO OPTICO MULTIBURNER","","UND","CPU","LENOVO"
"46797","U141924211995","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212028","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212029","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212030","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212031","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212037","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212039","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212041","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","UBICADO ATRÁS. PRESENTA 10 LINEAS POR TODA LA PANTALLA","UND","MONITOR","DELL"
"46797","U141924212043","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","LINEA EN LA ESQUINA SUPERIOR DERECHA","UND","MONITOR","DELL"
"46797","U141924212044","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","PRESENTA LINEAS EN TODA LA PANTALLA","UND","MONITOR","DELL"
"46797","U141924212045","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212054","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212057","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212058","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212061","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212063","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212071","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212081","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","IMAGEN CON ESCALA DE VERDES","UND","MONITOR","DELL"
"46797","U141924212085","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","IMAGEN POCO BORROSA","UND","MONITOR","DELL"
"46797","U141924212096","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","","UND","MONITOR","DELL"
"46797","U141924212097","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","IMAGEN POCO BORROSA","UND","MONITOR","DELL"
"46797","U141924212100","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","UBICADO ATRÁS","UND","MONITOR","DELL"
"46797","U141924212102","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","UBICADO ATRÁS","UND","MONITOR","DELL"
"46797","U141924212108","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","PRESENTA LINEA VERTICAL EN MEDIO DE LA PANTALLA","UND","MONITOR","DELL"
"46797","U141924213350","BUENO","MONITOR PARA COMPUTADORA MONITOR LENOVO FLAT PANEL LCD DE 18.5""","AUXILIAR","UND","MONITOR","LENOVO"
"46797","U141955110001","BUENO","OSCILOSCOPIO OSCILOSCOPIO DIGITAL 60 MHZ.","FALTA ANTENA","PZA","OSCILOSCOPIO","DIGI"
"46797","U141959190133","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADOR ANALOGICO-DIGITAL CON HERRAMIENTAS","4 CAJAS+1 PROTOBOARD+FUENTE","PZA",,"DIGI"
"46797","U141959190136","BUENO","EQUIPOS PARA INGENIERIA Y OTROS TRAINNER PARA EL 8085","ARMADO+1 PIEZA","PZA",,
"46797","U141959190137","BUENO","EQUIPOS PARA INGENIERIA Y OTROS TRAINNER PARA EL 8085","ARMADO","PZA",,
"46797","U141959190138","BUENO","EQUIPOS PARA INGENIERIA Y OTROS TRAINNER PARA EL 8085","ARMADO","PZA",,
"46797","U141959190139","BUENO","EQUIPOS PARA INGENIERIA Y OTROS TRAINNER PARA EL 8085","ARMADO","PZA",,
"46797","U141959190140","BUENO","EQUIPOS PARA INGENIERIA Y OTROS TRAINNER PARA EL 8085","SELLADO 5 BOLSAS+TECLADO+PLACA","PZA",,
"46797","U141959190143","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","PLACA+FUENTE+CABLE+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190144","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","PLACA+FUENTE+CABLE+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190145","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","PLACA+FUENTE+CABLE+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190146","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","PLACA+FUENTE+CABLE+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190147","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","PLACA+FUENTE+CABLE+3 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190148","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","FUENTE+CABLE+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190149","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","CABLE TELEFONO+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190150","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","PLACA+FUENTE+CABLE+PROTOBOARD+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190151","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","FUENTE+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141959190152","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES DE BAJO COSTO","PLACA+FUENTE+CABLE+PROTOBOARD+5 BOLSAS CON ACCESORIOS ELECTRÓNICOS","PZA",,
"46797","U141960395879","BUENO","APARATO TELEFONICO TELEFONO VOIP MARCA BERTIZ MODELO EP210H","","PZA",,
"46797","U141960395880","BUENO","APARATO TELEFONICO TELEFONO VOIP MARCA BERTIZ MODELO EP210H","","PZA",,
"46797","U141960395881","BUENO","APARATO TELEFONICO TELEFONO VOIP MARCA BERTIZ MODELO EP210H","","PZA",,
"46797","U141960395882","BUENO","APARATO TELEFONICO TELEFONO VOIP MARCA BERTIZ MODELO EP210H","","PZA",,
