"assignment","code","state","description","observations","unit","equipmentType","equipmentBrand"
"46801","U141920111943","BUENO","ACONDICIONADOR DE AIRE AIRE ACONDICIONADO TIPO SPLIT W. WESTINGHOUSE DE 36000BTU","","UND","AIRE ACONDICIONADO","WESTINGHOUSE"
"46801","U141920111944","BUENO","ACONDICIONADOR DE AIRE AIRE ACONDICIONADO TIPO SPLIT W. WESTINGHOUSE DE 36000BTU","","UND","AIRE ACONDICIONADO","WESTINGHOUSE"
"46801","U141921712779","BUENO","ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA","Modem","UND","ESTABILIZADOR","ATOMLUX"
"46801","U141923910963","BUENO","VENTILADOR DE TECHO.","","PZA","VENTILADOR",
"46801","U141923910964","BUENO","VENTILADOR DE TECHO.","","PZA","VENTILADOR",
"46801","U141923910965","BUENO","VENTILADOR DE TECHO.","","PZA","VENTILADOR",
"46801","U141923910966","BUENO","VENTILADOR DE TECHO.","","PZA","VENTILADOR",
"46801","U141924112773","BUENO","CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.","Estudiante 2","UND","CPU","HP"
"46801","U141924113378","BUENO","CPU (EQPO. COMPUTACION) CPU-LENOVO PROCESADOR INTEL CORE I3 3.1GHZ, TARJETA MADRE CHIPSET INTEL Q67 IGMA HD, RAM 4GB DDR3, DISCO DURO 320GB SATA II, DISCO OPTICO MULTIBURNER","Movido al 236-UndMant como proxi 4to piso","UND","CPU","LENOVO"
"46801","U141924113402","BUENO","CPU (EQPO. COMPUTACION) CPU-LENOVO PROCESADOR INTEL CORE I3 3.1GHZ, TARJETA MADRE CHIPSET INTEL Q67 IGMA HD, RAM 4GB DDR3, DISCO DURO 320GB SATA II, DISCO OPTICO MULTIBURNER","Disco 500 Gb. Pc-Auxiliar","UND","CPU","LENOVO"
"46801","U141924212038","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" MARCA DELL","Movido al 236-42","UND","MONITOR","DELL"
"46801","U141924212732","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","HP. Camaras","UND","MONITOR",
"46801","U141924212748","BUENO","MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""","HP. Estudiante 1","UND","MONITOR",
"46801","U141924213306","BUENO","MONITOR PARA COMPUTADORA MONITOR LENOVO FLAT PANEL LCD DE 18.5""","Monitor-Auxiliar","UND","MONITOR","LENOVO"
"46801","U141924440022","BUENO","RACK (P/EQ.COMPUT.) METALICO COLOR NEGRO.","","PZA","RACK",
"46801","U141924440023","BUENO","RACK (P/EQ.COMPUT.) METALICO COLOR NEGRO.","","PZA","RACK",
"46801","U141967010569","BUENO","EQUIPO PARA REDES SWITCH DELL MODELO POWER CONNECT 2824 24 PUERTOS BASE-T","Movido al 236-43","UND","SWITCH","DELL"
"46801","U141968110404","BUENO","CAMARA DE VIGILANCIA CAMARA IR DOMO ANTIVANDALISMO DE 700 TVL.","","UND","CAMARA",
"46801","U141968210030","BUENO","EQUIPO GRABADOR DIGITAL DVR GRABADOR DE 16 CANALES DE VIDEO FULL 2CIF. DISCO DURO DE 3TB, TAMANO DE: 32.5*24.5*0.45 MTS.","Movido al 236-47. Para dar de baja.","UND","DVR","DIGI"
"46801","U141970690574","REGULAR","PIZARRA ACRILICA DE:3,00X1,20 MTS.","","PZA","PIZARRA",
"46801","U141971011198","REGULAR","RETROPROYECTOR - PROYECTOR PROYECTOR MULTIMEDIA EPSON MODELO BRIGHLINK 455WI+","","UND","PROYECTOR","EPSON"
"46801","U142412470098","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470099","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470100","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470101","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470103","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470104","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470106","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470107","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470108","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470111","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470112","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470113","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470115","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470117","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470120","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470121","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470122","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470124","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470126","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470127","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470128","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470129","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470131","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142412470133","REGULAR","SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.","","PZA","SILLA",
"46801","U142421711115","REGULAR","ESTABILIZADOR ESTABILIZADOR ATOMLUX 1000 W.","","PZA","ESTABILIZADOR","ATOMLUX"
"46801","U142467010246","BUENO","EQUIPO PARA REDES SWITCH MAIPU SM1100 - 24GET - AC 24 PUERTOS, SERIE: 8946-084372700050V00.","Movido al 232-11","UND","SWITCH","MAIPU"
"46801","U142467010248","BUENO","EQUIPO PARA REDES SWITCH MAIPU SM1100 - 24GET - AC 24 PUERTOS, SERIE: 8946-084372700133V00.","","UND","SWITCH","MAIPU"
"46801","U142467010692","BUENO","EQUIPO PARA REDES ROUTER INALAMBRICO CISCO 2500.","","UND","ROUTER","CISCO"
"46801","U143612441986","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612441987","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442003","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442015","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442029","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442046","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442047","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442053","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442056","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442066","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442074","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442077","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442082","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442085","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442086","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442087","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442092","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442093","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442095","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442096","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442099","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442100","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442112","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442122","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442123","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442124","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442126","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442127","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442128","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442129","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442131","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442135","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442136","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442138","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U143612442140","BUENO","SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.","","PZA","SILLA",
"46801","U147168110455","BUENO","CAMARA DE VIGILANCIA CAMARA DE VIGILANCIA DE 700 TVL*510 H 492 PIXEL 1/3 CCD CHIP SONY","","UND","CAMARA","SONY"
"46807","U142410430049","REGULAR","BANCO DE MADERA DE:6,00X0,40X0,45 MTS.","Pasillo. Cerca del 232-10","PZA",,
"46807","U142411830071","REGULAR","MESON MESON DE MADERA DE 6.00MTRS. DE LARGO X 0.60MTRS. DE ANCHO X0.90 MTRS. DE ALTO.","Pasillo. Cerca del 232-10","PZA",,
"46808","U147113240302","BUENO","VITRINA VITRINA EN ALUMINIO Y VIDRIO 120X200X35 DE 4 DIVISIONES O REPIZAS INTERNAS DE VIDRIO","","UND","VITRINA",
"46808","U147113240303","BUENO","VITRINA VITRINA EN ALUMINIO Y VIDRIO 120X200X35 DE 4 DIVISIONES O REPIZAS INTERNAS DE VIDRIO","","UND","VITRINA",
"46810","U147113240300","BUENO","VITRINA VITRINA DE ALUMINIO Y VIDRIO 120X200X35","","UND","VITRINA",
"46810","U147113240301","BUENO","VITRINA VITRINA DE ALUMINIO Y VIDRIO 120X200X35","Movido al 232-11","UND","VITRINA",
"46810","U147189640029","BUENO","OTRAS HERRAMIENTAS MAQUINA OPEN C-20A 2-LINEAS-10 DIG.ALG/10DIG.NUM.(ETIQUETADORA .26X16MM)","","UND","ETIQUETADORA","LG"
"53386","U147155110048","BUENO","OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.","","UND","OSCILOSCOPIO","OWON"
"53386","U147155110049","BUENO","OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.","","UND","OSCILOSCOPIO","OWON"
"53386","U147155110050","BUENO","OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.","","UND","OSCILOSCOPIO","OWON"
"53386","U147155110051","BUENO","OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.","","UND","OSCILOSCOPIO","OWON"
"53386","U147155110052","BUENO","OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.","","UND","OSCILOSCOPIO","OWON"
"53386","U147155110053","BUENO","OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.","","UND","OSCILOSCOPIO","OWON"
"53731","U147159110215","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A","","UND",,"DIGI"
"53731","U147159110216","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A","","UND",,"DIGI"
"53731","U147159110217","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A","","UND",,"DIGI"
"53731","U147159110218","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A","","UND",,"DIGI"
"53731","U147159110219","BUENO","EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A","","UND",,"DIGI"
