"assignment","code","state","description","observations","unit","equipmentType","equipmentBrand"
"53732","U147112448716","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448717","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448718","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448719","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448720","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448721","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448722","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448723","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448724","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448725","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448726","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448727","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448728","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448729","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448730","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448731","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448732","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448733","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448734","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448735","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448736","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448737","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448738","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448739","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448740","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448741","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448742","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448743","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448744","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448745","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448746","BUENO","SILLA SILLA METALICA MODELO AURA","","UND","SILLA",
"53732","U147112448747","BUENO","SILLA SILLA METALICA MODELO AURA","Eqp. Docente","UND","SILLA",
"53732","U147121717254","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717255","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717256","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717257","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717258","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717259","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","Eqp. Docente","UND","ESTABILIZADOR","FORZA"
"53732","U147121717260","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717261","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717262","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717263","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717264","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717265","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717266","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717267","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717268","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717269","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717270","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717271","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717272","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717273","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717274","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717275","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717276","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717277","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717278","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147121717279","BUENO","ESTABILIZADOR ESTABILIZADOR DE VOLTAJE MARCA FORZA MODELO FVR 1002 DE 1000VA","","UND","ESTABILIZADOR","FORZA"
"53732","U147124117407","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","Eqp. Docente","EQPO","CPU","LENOVO"
"53732","U147124117408","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117409","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117410","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117411","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117412","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117413","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117414","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117415","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117416","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117417","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117418","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117419","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117420","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117421","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117422","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117423","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117424","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117425","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117426","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117427","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117428","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117429","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117430","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117431","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124117432","BUENO","CPU (EQPO. COMPUTACION) EQUIPO DE COMPUTACION DE ESCRITORIO CPU, MARCA LENOVO MODELO THINKCENTRE M910, PROCESADOR INTEL CORE I7 DE SEPTIMA GENERACION, MEMORIA RAM DE 8 GB, DISCO DURO DE 1 TB SATA 7200 RPM, VIDEO DEDICADO DE 4 GB","","EQPO","CPU","LENOVO"
"53732","U147124217328","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217329","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217330","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217331","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217332","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217333","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217334","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217335","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217336","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217337","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217338","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217339","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217340","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217341","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217342","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217343","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217344","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217345","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217346","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217347","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217348","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217349","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217350","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
"53732","U147124217351","BUENO","MONITOR PARA COMPUTADORA MONITOR LED MARCA LENOVO MODELO E2054 DE 19,5 PULGADAS","","UND","MONITOR","LENOVO"
