NROASIGNACION;CODIGO;UND;DESCRIPCION;ESTADO;OBSERVACION
46801;U142412470107;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470108;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470111;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470112;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470113;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470115;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470117;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470120;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470121;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470122;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470124;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470126;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470127;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470128;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470129;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470131;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142412470133;PZA;SILLA SILLA METALICA DE TUBO DE 1.2 MM. ASIENTO Y RESPALDAR CON FORMICA.;REGULAR;
46801;U142421711115;PZA;ESTABILIZADOR ESTABILIZADOR ATOMLUX 1000 W.;REGULAR;
46801;U142467010246;UND;EQUIPO PARA REDES SWITCH MAIPU SM1100 - 24GET - AC 24 PUERTOS, SERIE: 8946-084372700050V00.;BUENO;Movido al 232-11
46801;U142467010248;UND;EQUIPO PARA REDES SWITCH MAIPU SM1100 - 24GET - AC 24 PUERTOS, SERIE: 8946-084372700133V00.;BUENO;
46801;U142467010692;UND;EQUIPO PARA REDES ROUTER INALAMBRICO CISCO 2500.;BUENO;
46801;U143612441986;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612441987;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442003;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442015;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442029;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442046;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442047;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442053;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442056;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442066;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442074;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442077;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442082;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442085;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442086;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442087;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442092;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442093;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442095;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442096;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442099;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442100;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442112;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442122;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442123;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442124;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442126;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442127;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442128;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442129;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442131;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442135;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442136;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442138;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U143612442140;PZA;SILLA SILLA ESTRUCTURA METALICA ASIENTO Y ESPALDAR DE TABLERO MULTILAMINADO, ALTURA TOTAL 82CM.;BUENO;
46801;U147168110455;UND;CAMARA DE VIGILANCIA CAMARA DE VIGILANCIA DE 700 TVL*510 H 492 PIXEL 1/3 CCD CHIP SONY;BUENO;
46807;U142410430049;PZA;BANCO DE MADERA DE:6,00X0,40X0,45 MTS.;REGULAR;Pasillo. Cerca del 232-10
46807;U142411830071;PZA;MESON MESON DE MADERA DE 6.00MTRS. DE LARGO X 0.60MTRS. DE ANCHO X0.90 MTRS. DE ALTO.;REGULAR;Pasillo. Cerca del 232-10
46808;U147113240302;UND;VITRINA VITRINA EN ALUMINIO Y VIDRIO 120X200X35 DE 4 DIVISIONES O REPIZAS INTERNAS DE VIDRIO;BUENO;
46808;U147113240303;UND;VITRINA VITRINA EN ALUMINIO Y VIDRIO 120X200X35 DE 4 DIVISIONES O REPIZAS INTERNAS DE VIDRIO;BUENO;
46810;U147113240300;UND;VITRINA VITRINA DE ALUMINIO Y VIDRIO 120X200X35;BUENO;
46810;U147113240301;UND;VITRINA VITRINA DE ALUMINIO Y VIDRIO 120X200X35;BUENO;Movido al 232-11
46810;U147189640029;UND;OTRAS HERRAMIENTAS MAQUINA OPEN C-20A 2-LINEAS-10 DIG.ALG/10DIG.NUM.(ETIQUETADORA .26X16MM);BUENO;
53386;U147155110048;UND;OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.;BUENO;
53386;U147155110049;UND;OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.;BUENO;
53386;U147155110050;UND;OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.;BUENO;
53386;U147155110051;UND;OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.;BUENO;
53386;U147155110052;UND;OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.;BUENO;
53386;U147155110053;UND;OSCILOSCOPIO OSCILOSCOPIO MARCA OWON PC,25 MHZ.;BUENO;
53731;U147159110215;UND;EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A;BUENO;
53731;U147159110216;UND;EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A;BUENO;
53731;U147159110217;UND;EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A;BUENO;
53731;U147159110218;UND;EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A;BUENO;
53731;U147159110219;UND;EQUIPOS PARA INGENIERIA Y OTROS ENTRENADORES ANALOGICOS DIGITAL,MARCA MCP MODELO,MP1-7000A;BUENO;
