NROASIGNACION;CODIGO;UND;DESCRIPCION;ESTADO;OBSERVACION
46802;U141920111941;UND;ACONDICIONADOR DE AIRE AIRE ACONDICIONADO TIPO SPLIT W. WESTINGHOUSE DE 36000BTU;BUENO;
46802;U141920111942;UND;ACONDICIONADOR DE AIRE AIRE ACONDICIONADO TIPO SPLIT W. WESTINGHOUSE DE 36000BTU;BUENO;
46802;U141923911028;PZA;VENTILADOR DE TECHO.;BUENO;
46802;U141923911029;PZA;VENTILADOR DE TECHO.;BUENO;
46802;U141924112788;UND;CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.;BUENO;Movido al 232-12
46802;U141924113391;UND;CPU (EQPO. COMPUTACION) CPU-LENOVO PROCESADOR INTEL CORE I3 3.1GHZ, TARJETA MADRE CHIPSET INTEL Q67 IGMA HD, RAM 4GB DDR3, DISCO DURO 320GB SATA II, DISCO OPTICO MULTIBURNER;BUENO;Movido al 232-11. Pc Docente
46802;U141924212703;UND;"MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""";BUENO;Movido al 232-12
46802;U141924212718;UND;"MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17""";BUENO;Movido al 232-11
46802;U141924213305;UND;"MONITOR PARA COMPUTADORA MONITOR LENOVO FLAT PANEL LCD DE 18.5""";BUENO;Movido al 232-11
46802;U141967010865;EQPO;"EQUIPO PARA REDES PATCH PANEL DE 48 PTOS. CAT6, 19"" C/ADM CABLE, ORGANIZADOR DE CABLE, REGLETA DE 6 TOMAS, PATCH CORD CAT6, 0.5 MT. GRUPOS DE FIJACION, LLAVE ALLEN, NINGBO, JACK HEMBRA CAT6 ROJO CABLIXCOM.";BUENO;
46802;U141968110406;UND;CAMARA DE VIGILANCIA CAMARA IR DOMO ANTIVANDALISMO DE 700 TVL.;BUENO;Ubicado atrás
46802;U141971011206;UND;RETROPROYECTOR - PROYECTOR PROYECTOR MULTIMEDIA EPSON MODELO BRIGHLINK 455WI+;REGULAR;
46802;U142413132614;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U142413132615;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U142413132616;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U142413132617;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U142413132618;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U142413132619;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U142413132620;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U142413132621;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132622;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132623;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132624;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132625;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132626;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U142413132627;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132628;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132629;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132630;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132631;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132632;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132633;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132634;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132635;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132636;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132637;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132639;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132640;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132641;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132642;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132643;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132645;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132647;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;REGULAR;Movido al 232-11
46802;U142413132649;PZA;TABURETE TABURETE DE MADERA. ASIENTO REDONDO. BASE 20*20CM. PATAS 30*30CM. ALTURA 63CM.;BUENO;Movido al 232-11
46802;U144789610053;UND;OTRAS HERRAMIENTAS KIT DE ROBOTICA EDUCATIVA SAWERSBOT-OHR;BUENO;Movido al 232-12
46802;U144789610054;UND;OTRAS HERRAMIENTAS KIT DE ROBOTICA EDUCATIVA SAWERSBOT-OHR;BUENO;Movido al 232-12
46802;U147168110453;UND;CAMARA DE VIGILANCIA CAMARA DE VIGILANCIA DE 700 TVL*510 H 492 PIXEL 1/3 CCD CHIP SONY;BUENO;Ubicado adelante
47600;U147167011259;UND;EQUIPO PARA REDES HAP AC LITE DUAL BAND2/5 CPU 650 MHZ *RAM 64 MB*1.;BUENO;Movido al 232-11
47600;U147167011260;UND;EQUIPO PARA REDES HAP AC LITE DUAL BAND2/5 CPU 650 MHZ *RAM 64 MB*1.;BUENO;Movido al 232-11
47600;U147167011261;UND;EQUIPO PARA REDES MIKROTIK -ROUTERBOARD RB-941-2ND-TC-L4 HAP-LITE.;BUENO;Movido al 232-11
47600;U147167011262;UND;EQUIPO PARA REDES MIKROTIK -ROUTERBOARD RB-941-2ND-TC-L4 HAP-LITE.;BUENO;Movido al 232-11
47600;U147167011263;UND;EQUIPO PARA REDES MIKROTIK -ROUTERBOARD RB-941-2ND-TC-L4 HAP-LITE.;BUENO;Movido al 232-11
47600;U147167011264;UND;EQUIPO PARA REDES MIKROTIK -ROUTERBOARD RB-941-2ND-TC-L4 HAP-LITE.;BUENO;Movido al 232-11
